"match_id","date","top_runs_pct","middle_runs_pct","top_bf_pct","middle_bf_pct","top_sr","middle_sr","top_time_pct","middle_time_pct","top_x4s_pct","middle_x4s_pct","top_x6s_pct","middle_x6s_pct","mov"
65265,"2003-02-28",0.40893470790378,0.563573883161512,0.516666666666667,0.46,80.7166666666667,127.9375,0.495169082125604,0.483091787439614,0.483870967741935,0.516129032258065,0,1,0.34020618556701
65266,"2003-02-28",0.492957746478873,0.375586854460094,0.577557755775578,0.33993399339934,52.3666666666667,78.38,0.621103117505995,0.316546762589928,0.470588235294118,0.352941176470588,NA,NA,0.028169014084507
65267,"2003-03-01",0.339901477832512,0.541871921182266,0.39,0.526666666666667,40.6133333333333,67.53,0.42051282051282,0.502564102564103,0.571428571428571,0.380952380952381,0,0,0.157635467980296
65268,"2003-03-01",0.548780487804878,0.292682926829268,0.611111111111111,0.287581699346405,63.4233333333333,119.2425,0.619266055045872,0.272935779816514,0.590909090909091,0.227272727272727,NA,NA,NA
65269,"2003-03-02",0.355670103092784,0.525773195876289,0.243421052631579,0.62828947368421,77.89,50.52,0.27930174563591,0.566084788029925,0.666666666666667,0.266666666666667,0.333333333333333,0.666666666666667,NA
65270,"2003-03-03",0.450549450549451,0.285714285714286,0.321554770318021,0.402826855123675,55.8733333333333,46.17,0.317258883248731,0.393401015228426,0.454545454545455,0.272727272727273,1,0,NA
65271,"2003-03-03",0.926573426573427,0.0734265734265734,0.94078947368421,0.0592105263157895,85.2466666666667,77.14,0.931279620853081,0.0687203791469194,1,0,0.875,0.125,0.223776223776224
65272,"2003-03-03",0.616,0.352,0.613114754098361,0.354098360655738,66.4833333333333,62.5975,0.635514018691589,0.327102803738318,0.75,0.214285714285714,0,1,NA
65273,"2003-03-04",0.953125,0.046875,0.903614457831325,0.0963855421686747,95.0566666666667,37.5,0.880952380952381,0.119047619047619,1,0,1,0,NA
65275,"2003-03-07",0.775577557755776,0.224422442244224,0.762376237623762,0.237623762376238,93.9266666666667,114.0775,0.740196078431373,0.259803921568627,0.892857142857143,0.107142857142857,1,0,0.316831683168317
65276,"2003-03-07",0.555023923444976,0.392344497607655,0.656666666666667,0.323333333333333,50.5333333333333,96.71,0.643540669856459,0.334928229665072,0.6,0.333333333333333,1,0,NA
65277,"2003-03-08",0.293859649122807,0.254385964912281,0.370860927152318,0.304635761589404,40.2166666666667,40.935,0.413793103448276,0.310344827586207,0.409090909090909,0.136363636363636,0,0.25,NA
65278,"2003-03-10",0.784386617100372,0.189591078066914,0.821782178217822,0.161716171617162,86.0766666666667,110.265,0.810551558752998,0.172661870503597,0.777777777777778,0.166666666666667,0.857142857142857,0.142857142857143,0.680297397769517
65279,"2003-03-11",0.125,0.455,0.145214521452145,0.518151815181518,48.3333333333333,40.625,0.151079136690647,0.585131894484412,0.117647058823529,0.470588235294118,0,0.25,0.48
65280,"2003-03-12",0.595238095238095,0.214285714285714,0.49812734082397,0.243445692883895,53.93,41.87,0.518617021276596,0.242021276595745,0.555555555555556,0.222222222222222,NA,NA,NA
65281,"2003-03-14",0.225563909774436,0.421052631578947,0.225454545454545,0.363636363636364,16.9466666666667,54.82,0.237837837837838,0.421621621621622,0.307692307692308,0.307692307692308,NA,NA,NA
65282,"2003-03-15",0.697478991596639,0.302521008403361,0.776666666666667,0.223333333333333,65.74,97.8675,0.79951690821256,0.20048309178744,0.611111111111111,0.388888888888889,NA,NA,0.310924369747899
65283,"2003-03-15",0.299363057324841,0.592356687898089,0.318936877076412,0.601328903654485,21.25,38.425,0.316425120772947,0.608695652173913,0.461538461538462,0.538461538461538,0,0,NA
65284,"2003-03-18",0.214634146341463,0.658536585365854,0.219269102990033,0.677740863787375,62.5433333333333,43.4375,0.214833759590793,0.698209718670077,0.307692307692308,0.692307692307692,0.333333333333333,0.333333333333333,0.234146341463415
65285,"2003-03-20",0.876447876447876,0.123552123552124,0.897350993377483,0.102649006622517,79.4833333333333,111.666666666667,0.879545454545455,0.120454545454545,0.928571428571429,0.0714285714285714,0.857142857142857,0.142857142857143,0.351351351351351
65286,"2003-03-23",0.726708074534162,0.273291925465839,0.726384364820847,0.273615635179153,100.986666666667,104.76,0.726161369193154,0.273838630806846,0.708333333333333,0.291666666666667,0.9,0.1,0.388198757763975
247457,"2007-03-13",0.304347826086957,0.508695652173913,0.442244224422442,0.485148514851485,46.2866666666667,68.795,0.487562189054726,0.442786069651741,0.434782608695652,0.434782608695652,0,0.571428571428571,0.234782608695652
247458,"2007-03-14",0.673846153846154,0.203076923076923,0.73421926910299,0.215946843853821,95.7733333333333,102.215,0.689727463312369,0.278825995807128,0.6875,0.21875,0.666666666666667,0,0.624615384615385
247460,"2007-03-15",0.470790378006873,0.52233676975945,0.522435897435897,0.474358974358974,80.9566666666667,118.445,0.582191780821918,0.410958904109589,0.458333333333333,0.541666666666667,1,0,0.835051546391753
247461,"2007-03-15",0.644549763033175,0.18957345971564,0.562913907284768,0.291390728476821,53.9033333333333,32.08,0.6036866359447,0.230414746543779,0.636363636363636,0.227272727272727,1,0,NA
247462,"2007-03-16",0.570175438596491,0.429824561403509,0.705394190871369,0.294605809128631,76.9933333333333,210.965,0.740506329113924,0.259493670886076,0.566666666666667,0.433333333333333,0.388888888888889,0.611111111111111,0.646198830409357
247463,"2007-03-16",0.158163265306122,0.479591836734694,0.237785016286645,0.517915309446254,25.4366666666667,36.9025,0.261501210653753,0.48910411622276,0.2,0.4,0,0.5,NA
247464,"2007-03-17",0.44,0.388571428571429,0.5,0.37828947368421,45.81,39.4875,0.532663316582915,0.341708542713568,0.384615384615385,0.307692307692308,0,1,NA
247465,"2007-03-17",0.271844660194175,0.504854368932039,0.216606498194946,0.382671480144404,37.9033333333333,43.7875,0.272493573264781,0.341902313624679,0.307692307692308,0.615384615384615,NA,NA,NA
247466,"2007-03-18",0.321533923303835,0.678466076696165,0.397350993377483,0.602649006622517,92.9633333333333,149.4025,0.399002493765586,0.600997506234414,0.558823529411765,0.441176470588235,0.153846153846154,0.846153846153846,0.67551622418879
247467,"2007-03-18",0.534615384615385,0.376923076923077,0.691803278688525,0.281967213114754,66.0033333333333,100.205,0.67989417989418,0.293650793650794,0.48,0.36,0.333333333333333,0.333333333333333,0.196153846153846
247468,"2007-03-19",0.539267015706806,0.460732984293194,0.667752442996743,0.332247557003257,94.7,210.745,0.681395348837209,0.318604651162791,0.766666666666667,0.233333333333333,0.277777777777778,0.722222222222222,0.672774869109948
247469,"2007-03-19",0.0726256983240224,0.927374301675978,0.116666666666667,0.883333333333333,19.7033333333333,70.8875,0.134770889487871,0.865229110512129,0.117647058823529,0.88235294117647,0,1,NA
247470,"2007-03-20",0.390804597701149,0.373563218390805,0.421926910299003,0.425249169435216,51.9766666666667,38.9575,0.430875576036866,0.451612903225806,0.470588235294118,0.294117647058824,0.333333333333333,0,NA
247471,"2007-03-20",0.480132450331126,0.473509933774834,0.56578947368421,0.411184210526316,59.2633333333333,91.545,0.570754716981132,0.410377358490566,0.652173913043478,0.260869565217391,0.333333333333333,0.666666666666667,0.490066225165563
247472,"2007-03-21",0.615646258503401,0.384353741496599,0.642384105960265,0.357615894039735,87.0866666666667,103.38,0.630390143737166,0.369609856262834,0.6,0.4,0.75,0.25,0.673469387755102
247473,"2007-03-21",0.588588588588589,0.252252252252252,0.59468438538206,0.285714285714286,85.18,96.5075,0.646788990825688,0.227064220183486,0.666666666666667,0.148148148148148,0.5625,0.3125,0.279279279279279
247474,"2007-03-22",0.181818181818182,0.388429752066116,0.260869565217391,0.386473429951691,27.7466666666667,42.2925,0.232727272727273,0.4,0.222222222222222,0.388888888888889,0,0.5,NA
247475,"2007-03-22",0.631268436578171,0.368731563421829,0.764900662251656,0.235099337748344,94.94,177.1475,0.803970223325062,0.196029776674938,0.724137931034483,0.275862068965517,0.272727272727273,0.727272727272727,0.336283185840708
247476,"2007-03-23",0.33920704845815,0.577092511013216,0.440397350993377,0.519867549668874,44.0633333333333,92.11,0.47136563876652,0.491189427312775,0.318181818181818,0.590909090909091,0,0,0.303964757709251
247477,"2007-03-23",0.366459627329193,0.459627329192547,0.372413793103448,0.517241379310345,36.6266666666667,51.725,0.448362720403023,0.455919395465995,0.5,0.285714285714286,0.5,0.5,NA
247478,"2007-03-24",0.644628099173554,0.355371900826446,0.667774086378738,0.332225913621262,116.173333333333,145.8325,0.67991169977925,0.320088300220751,0.7,0.3,0.636363636363636,0.363636363636364,0.228650137741047
247479,"2007-03-24",0.2,0.580645161290323,0.320754716981132,0.467924528301887,37.8366666666667,47.9075,0.355555555555556,0.463888888888889,0.2,0.666666666666667,NA,NA,NA
247480,"2007-03-25",0.289156626506024,0.602409638554217,0.484375,0.4375,21.66,102.76,NA,NA,0.166666666666667,0.666666666666667,0,1,NA
247481,"2007-03-27",0.664451827242525,0.318936877076412,0.62046204620462,0.35973597359736,95.1566666666667,84.0925,0.623348017621145,0.348017621145374,0.666666666666667,0.333333333333333,0.833333333333333,0.166666666666667,0.3421926910299
247482,"2007-03-28",0.248756218905473,0.721393034825871,0.238255033557047,0.718120805369127,75.7633333333333,62.9525,0.252380952380952,0.697619047619048,0.388888888888889,0.611111111111111,NA,NA,NA
247483,"2007-03-29",0.398809523809524,0.470238095238095,0.414179104477612,0.444029850746269,54.4066666666667,63.4225,0.447513812154696,0.422651933701657,0.625,0.25,0,0,NA
247484,"2007-03-30",0.153225806451613,0.806451612903226,0.303630363036304,0.67986798679868,36.0133333333333,101.97,0.288372093023256,0.688372093023256,0.136363636363636,0.818181818181818,0,1,0.193548387096774
247485,"2007-03-31",0.154639175257732,0.824742268041237,0.189393939393939,0.787878787878788,67.8533333333333,86.825,0.232558139534884,0.755813953488372,0.25,0.75,0,1,NA
247486,"2007-04-01",0.467625899280576,0.532374100719424,0.442622950819672,0.557377049180328,72.3966666666667,106.005,0.483660130718954,0.516339869281046,0.75,0.25,0.571428571428571,0.428571428571429,0.406474820143885
247487,"2007-04-02",0.496815286624204,0.235668789808917,0.494845360824742,0.257731958762887,55.3533333333333,35.33,0.506631299734748,0.259946949602122,0.769230769230769,0.0769230769230769,0,0,NA
247488,"2007-04-03",0.291666666666667,0.569444444444444,0.438095238095238,0.480952380952381,32.8066666666667,82.6025,0.421428571428571,0.507142857142857,0.357142857142857,0.571428571428571,0,0.5,NA
247489,"2007-04-04",0.477064220183486,0.477064220183486,0.532894736842105,0.414473684210526,69.2833333333333,82.0475,0.546318289786223,0.415676959619952,0.533333333333333,0.466666666666667,1,0,0.0091743119266055
247490,"2007-04-07",0.26431718061674,0.60352422907489,0.373770491803279,0.544262295081967,47.19,66.42,0.385150812064965,0.538283062645012,0.307692307692308,0.576923076923077,0,0.666666666666667,0.295154185022026
247491,"2007-04-08",0.388646288209607,0.572052401746725,0.358803986710963,0.604651162790698,72.6833333333333,51.155,0.356459330143541,0.593301435406699,0.555555555555556,0.444444444444444,0,0.5,NA
247492,"2007-04-09",0.441295546558704,0.40080971659919,0.473333333333333,0.43,80.8466666666667,77.8,0.485915492957746,0.424882629107981,0.631578947368421,0.210526315789474,0,0.666666666666667,0.522267206477733
247493,"2007-04-10",0.674351585014409,0.325648414985591,0.790697674418605,0.209302325581395,79.43,189.29,0.772727272727273,0.227272727272727,0.75,0.25,0.428571428571429,0.571428571428571,0.193083573487032
247494,"2007-04-11",0.1640625,0.5859375,0.190265486725664,0.517699115044248,62.1666666666667,85.0725,0.182352941176471,0.547058823529412,0.2,0.533333333333333,0,1,NA
247495,"2007-04-12",0.138613861386139,0.712871287128713,0.19672131147541,0.691803278688525,17.2833333333333,50.965,0.247572815533981,0.643203883495146,0.333333333333333,0.666666666666667,0,0.5,NA
247496,"2007-04-13",0.0266666666666667,0.52,0.121546961325967,0.392265193370166,19.6966666666667,40.5,0.135338345864662,0.421052631578947,0,0.714285714285714,NA,NA,NA
247497,"2007-04-14",0.126373626373626,0.736263736263736,0.239202657807309,0.677740863787375,16.3566666666667,70.465,0.237373737373737,0.684343434343434,0.125,0.625,0.333333333333333,0.666666666666667,NA
247498,"2007-04-15",0.55,0.418181818181818,0.704918032786885,0.278688524590164,54.11,102.735,0.689411764705882,0.289411764705882,0.5,0.4,0,1,0.336363636363636
247499,"2007-04-16",0.0869565217391304,0.705314009661836,0.12624584717608,0.72093023255814,42.4233333333333,57.4875,0.145631067961165,0.679611650485437,0.117647058823529,0.647058823529412,0,0.333333333333333,NA
247500,"2007-04-17",0.507246376811594,0.471014492753623,0.439862542955326,0.43298969072165,47.9366666666667,45.9975,0.462264150943396,0.412735849056604,0.461538461538462,0.538461538461538,1,0,NA
247501,"2007-04-18",0.544117647058823,0.0882352941176471,0.488095238095238,0.208333333333333,34.0966666666667,16.07,0.472803347280335,0.259414225941423,0.625,0,0,0,NA
247502,"2007-04-19",0.254545454545455,0.745454545454545,0.36,0.64,36.5233333333333,92.5725,0.420398009950249,0.579601990049751,0.230769230769231,0.769230769230769,0,1,0.45
247503,"2007-04-20",0.512048192771084,0.487951807228916,0.554838709677419,0.445161290322581,82.4266666666667,115.62,0.55726872246696,0.436123348017621,0.548387096774194,0.451612903225806,0.333333333333333,0.666666666666667,0.647590361445783
247504,"2007-04-21",0.560283687943262,0.358156028368794,0.599337748344371,0.321192052980132,99.8733333333333,93.4025,0.615894039735099,0.304635761589404,0.575757575757576,0.363636363636364,0.75,0.25,NA
247505,"2007-04-24",0.338235294117647,0.661764705882353,0.4,0.6,52.7166666666667,95.06,0.402325581395349,0.597674418604651,0.423076923076923,0.576923076923077,0.2,0.8,0.297794117647059
247506,"2007-04-25",0.166666666666667,0.666666666666667,0.182509505703422,0.543726235741445,46.5533333333333,33.3575,0.158031088082902,0.603626943005181,0.235294117647059,0.588235294117647,0,1,NA
247507,"2007-04-28",0.868217054263566,0.131782945736434,0.87012987012987,0.12987012987013,100.146666666667,114.283333333333,0.844311377245509,0.155688622754491,0.85,0.15,1,0,0.205426356589147
433558,"2011-02-19",0.691428571428571,0.308571428571429,0.691029900332226,0.308970099667774,107.183333333333,100.24,0.704326923076923,0.295673076923077,0.724137931034483,0.275862068965517,0.714285714285714,0.285714285714286,0.248571428571429
433559,"2011-02-20",0.610169491525424,0.35593220338983,0.555555555555556,0.326388888888889,47.78,49.68,0.524271844660194,0.393203883495146,0.75,0.25,NA,NA,NA
433560,"2011-02-20",0.503125,0.41875,0.588039867109635,0.368770764119601,83.9233333333333,105.34,0.607929515418502,0.356828193832599,0.484848484848485,0.393939393939394,0.5,0.5,0.65625
433561,"2011-02-21",0.548387096774194,0.423387096774194,0.646666666666667,0.343333333333333,69.1866666666667,154.14,0.61436170212766,0.372340425531915,0.611111111111111,0.333333333333333,0.333333333333333,0.666666666666667,0.366935483870968
433562,"2011-02-22",0.327402135231317,0.651245551601424,0.405940594059406,0.577557755775578,81.46,88.5825,0.362385321100917,0.612385321100917,0.407407407407407,0.592592592592593,0,1,NA
433563,"2011-02-23",0.239852398523985,0.712177121771218,0.343137254901961,0.627450980392157,44.21,120.0875,0.314606741573034,0.633707865168539,0.31578947368421,0.631578947368421,0,1,0.756457564575646
433564,"2011-02-24",0.536231884057971,0.42512077294686,0.498245614035088,0.435087719298246,72.9433333333333,61.6425,0.5,0.403465346534653,0.733333333333333,0.2,0.2,0.8,NA
433565,"2011-02-25",0.28021978021978,0.159340659340659,0.249084249084249,0.278388278388278,84.6566666666667,19.6525,0.281795511221945,0.276807980049875,0.523809523809524,0.0952380952380952,NA,NA,NA
433566,"2011-02-25",0.304123711340206,0.469072164948454,0.212121212121212,0.542087542087542,79.94,51.5675,0.218978102189781,0.506082725060827,0.5,0.333333333333333,NA,NA,0.139175257731959
433567,"2011-02-26",0.313432835820896,0.675373134328358,0.34,0.646666666666667,80.33,96.48,0.363849765258216,0.62206572769953,0.44,0.56,1,0,0.041044776119403
433568,"2011-02-27",0.637770897832817,0.343653250773994,0.673333333333333,0.293333333333333,107.516666666667,143.75,0.654266958424508,0.301969365426696,0.6,0.4,0.714285714285714,0.285714285714286,NA
433569,"2011-02-28",0.527508090614887,0.385113268608414,0.661129568106312,0.269102990033223,85.1933333333333,126.385,0.594660194174757,0.313106796116505,0.515151515151515,0.393939393939394,0.444444444444444,0.555555555555556,0.6957928802589
433570,"2011-02-28",0.346938775510204,0.445578231292517,0.366666666666667,0.423333333333333,46.3266666666667,93.01,0.386792452830189,0.391509433962264,0.346153846153846,0.423076923076923,0,1,0.595238095238095
433571,"2011-03-01",0.455284552845528,0.479674796747967,0.420454545454545,0.526515151515151,47.0933333333333,30.6525,0.377358490566038,0.566037735849057,0.4,0.4,NA,NA,NA
433572,"2011-03-02",0.608552631578947,0.351973684210526,0.596666666666667,0.366666666666667,103.296666666667,102.4075,0.609699769053118,0.353348729792148,0.692307692307692,0.269230769230769,0.6,0.4,NA
433573,"2011-03-03",0.412844036697248,0.587155963302752,0.578073089700997,0.421926910299003,55.36,177.32,0.6,0.4,0.36,0.64,0,1,0.706422018348624
433574,"2011-03-03",0.24375,0.69375,0.281853281853282,0.640926640926641,61.9766666666667,72.195,0.342105263157895,0.576315789473684,0.4,0.533333333333333,0,1,0.2875
433575,"2011-03-04",0.335483870967742,0.193548387096774,0.276978417266187,0.233812949640288,40.5433333333333,30.485,0.350746268656716,0.206467661691542,0.384615384615385,0.230769230769231,NA,NA,NA
433576,"2011-03-04",0.535714285714286,0.410714285714286,0.333333333333333,0.508771929824561,51.6966666666667,31.475,0.290697674418605,0.494186046511628,0.571428571428571,0.428571428571429,NA,NA,NA
433577,"2011-03-05",0.592857142857143,0.407142857142857,0.629441624365482,0.370558375634518,68.2966666666667,81.415,0.60586319218241,0.39413680781759,0.615384615384615,0.384615384615385,NA,NA,NA
433578,"2011-03-06",0.417989417989418,0.444444444444444,0.380622837370242,0.453287197231834,50.7033333333333,64.55,0.389027431421446,0.408977556109726,0.4375,0.4375,1,0,NA
433579,"2011-03-06",0.357615894039735,0.516556291390728,0.364963503649635,0.514598540145985,40.6566666666667,50.7275,0.321695760598504,0.566084788029925,0.272727272727273,0.454545454545455,0,1,0.0397350993377483
433580,"2011-03-07",0.179347826086957,0.472826086956522,0.166666666666667,0.53,34.65,48.1975,0.185096153846154,0.526442307692308,0.1875,0.4375,0.5,0,NA
433581,"2011-03-08",0.241007194244604,0.643884892086331,0.389438943894389,0.570957095709571,93.3533333333333,105.3275,0.395505617977528,0.548314606741573,0.333333333333333,0.555555555555556,0.0769230769230769,0.692307692307692,0.39568345323741
433582,"2011-03-09",0.468926553672316,0.152542372881356,0.523131672597865,0.241992882562278,57.7266666666667,33.1375,0.494444444444444,0.272222222222222,0.533333333333333,0.133333333333333,0,0,NA
433583,"2011-03-10",0.897435897435897,0.0769230769230769,0.920265780730897,0.0564784053156146,88.08,121.4275,0.939546599496222,0.0428211586901763,0.891891891891892,0.0810810810810811,1,0,0.445512820512821
433584,"2011-03-11",0.539923954372624,0.418250950570342,0.66,0.283333333333333,45.6333333333333,95.465,0.665178571428571,0.270089285714286,0.583333333333333,0.416666666666667,0.166666666666667,0.833333333333333,0.167300380228137
433585,"2011-03-11",0.465116279069767,0.446511627906977,0.503355704697987,0.419463087248322,66.91,82.9875,0.5525,0.3425,0.352941176470588,0.647058823529412,NA,NA,NA
433586,"2011-03-12",0.900355871886121,0.0889679715302491,0.825938566552901,0.119453924914676,104.166666666667,55.95,0.836734693877551,0.131519274376417,1,0,0.75,0.25,NA
433587,"2011-03-13",0.458823529411765,0.45,0.642384105960265,0.33112582781457,73.0433333333333,145.0525,0.641425389755011,0.33184855233853,0.514285714285714,0.428571428571429,0.166666666666667,0.583333333333333,0.285294117647059
433588,"2011-03-13",0.406666666666667,0.553333333333333,0.498338870431894,0.478405315614618,90.8166666666667,97.1225,0.495575221238938,0.484513274336283,0.53125,0.40625,0.666666666666667,0.333333333333333,0.2
433589,"2011-03-14",0.157534246575342,0.719178082191781,0.167364016736402,0.698744769874477,48.5033333333333,58.89,0.20952380952381,0.676190476190476,0.25,0.75,NA,NA,NA
433590,"2011-03-14",0.291390728476821,0.688741721854305,0.377697841726619,0.543165467625899,41.69,61.7575,0.358126721763085,0.539944903581267,0.25,0.75,0.5,0.5,NA
433591,"2011-03-15",0.254752851711027,0.665399239543726,0.253333333333333,0.653333333333333,82.3966666666667,80.565,0.266187050359712,0.618705035971223,0.32,0.64,0.666666666666667,0.333333333333333,0.498098859315589
433592,"2011-03-16",0.523076923076923,0.261538461538462,0.458181818181818,0.287272727272727,95.31,71.195,0.496402877697842,0.287769784172662,0.476190476190476,0.285714285714286,1,0,NA
433593,"2011-03-17",0.447963800904977,0.3710407239819,0.333333333333333,0.45578231292517,101.053333333333,53.07,0.343065693430657,0.435523114355231,0.590909090909091,0.272727272727273,1,0,0.081447963800905
433594,"2011-03-18",0.475609756097561,0.467479674796748,0.495049504950495,0.455445544554455,49.8533333333333,78.2425,0.470212765957447,0.487234042553191,0.545454545454545,0.454545454545455,0.5,0,0.455284552845528
433595,"2011-03-18",0.173010380622837,0.788927335640138,0.191419141914191,0.778877887788779,71.5966666666667,90.5575,0.165938864628821,0.779475982532751,0.147058823529412,0.852941176470588,0.5,0.25,NA
433596,"2011-03-19",0.434782608695652,0.490683229813665,0.460714285714286,0.428571428571429,55.44,61.9825,0.480314960629921,0.409448818897638,0.6,0.3,1,0,NA
433597,"2011-03-19",0.595667870036101,0.310469314079422,0.676666666666667,0.283333333333333,81.13,119.3175,0.646489104116223,0.307506053268765,0.555555555555556,0.259259259259259,0.5,0.5,0.743682310469314
433598,"2011-03-20",0.304498269896194,0.629757785467128,0.44,0.54,61.58,122.9775,0.407239819004525,0.572398190045249,0.361111111111111,0.555555555555556,0,0.833333333333333,0.557093425605536
433599,"2011-03-20",0.329365079365079,0.595238095238095,0.359322033898305,0.579661016949153,70.7466666666667,81.2975,0.381609195402299,0.537931034482759,0.391304347826087,0.521739130434783,0,1,0.317460317460317
433600,"2011-03-23",0.386138613861386,0.445544554455446,0.347328244274809,0.446564885496183,58.0566666666667,13.945,0.35149863760218,0.457765667574932,0.714285714285714,0,0,1,NA
433601,"2011-03-24",0.730923694779116,0.244979919678715,0.726666666666667,0.253333333333333,79.7966666666667,69.03,0.698630136986301,0.285388127853881,0.857142857142857,0.142857142857143,0.666666666666667,0.333333333333333,NA
