match_id,date,player_id,player,pos,team,opposition,ground,runs,mins,bf,x4s,x6s,sr,dismissal,inns
65235,2/9/03,51880,CH Gayle,1,West Indies,South Africa,Cape Town,2,29,21,0,0,9.52,bowled,1
65235,2/9/03,52057,WW Hinds,2,West Indies,South Africa,Cape Town,0,20,16,0,0,0,caught,1
65235,2/9/03,52337,BC Lara,3,West Indies,South Africa,Cape Town,116,181,134,12,2,86.56,caught,1
65235,2/9/03,51469,S Chanderpaul,4,West Indies,South Africa,Cape Town,34,98,60,3,0,56.66,caught,1
65235,2/9/03,52066,CL Hooper,5,West Indies,South Africa,Cape Town,40,62,40,3,0,100,caught,1
65235,2/9/03,52681,RL Powell,6,West Indies,South Africa,Cape Town,40,31,18,5,1,222.22,not out,1
65235,2/9/03,52969,RR Sarwan,7,West Indies,South Africa,Cape Town,32,20,15,2,2,213.33,not out,1
65235,2/9/03,52199,RD Jacobs,8,West Indies,South Africa,Cape Town,NA,NA,NA,NA,NA,NA,NA,1
65235,2/9/03,51655,VC Drakes,9,West Indies,South Africa,Cape Town,NA,NA,NA,NA,NA,NA,NA,1
65235,2/9/03,51651,M Dillon,10,West Indies,South Africa,Cape Town,NA,NA,NA,NA,NA,NA,NA,1
65235,2/9/03,51479,PT Collins,11,West Indies,South Africa,Cape Town,NA,NA,NA,NA,NA,NA,NA,1
65235,2/9/03,45224,HH Gibbs,1,South Africa,West Indies,Cape Town,24,36,28,4,0,85.71,caught,2
65235,2/9/03,45813,G Kirsten,2,South Africa,West Indies,Cape Town,69,133,92,6,1,75,caught,2
65235,2/9/03,44708,HH Dippenaar,3,South Africa,West Indies,Cape Town,20,31,25,2,1,80,stumped,2
65235,2/9/03,45789,JH Kallis,4,South Africa,West Indies,Cape Town,13,22,18,2,0,72.22,caught,2
65235,2/9/03,46973,JN Rhodes,5,South Africa,West Indies,Cape Town,2,11,6,0,0,33.33,bowled,2
65235,2/9/03,44111,MV Boucher,6,South Africa,West Indies,Cape Town,49,67,49,4,1,100,bowled,2
65235,2/9/03,46774,SM Pollock,7,South Africa,West Indies,Cape Town,4,4,4,0,0,100,caught,2
65235,2/9/03,45821,L Klusener,8,South Africa,West Indies,Cape Town,57,71,48,1,5,118.75,caught,2
65235,2/9/03,44091,N Boje,9,South Africa,West Indies,Cape Town,25,46,25,2,0,100,not out,2
65235,2/9/03,46592,M Ntini,10,South Africa,West Indies,Cape Town,0,3,2,0,0,0,caught,2
65235,2/9/03,44716,AA Donald,11,South Africa,West Indies,Cape Town,0,2,0,0,0,NA,not out,2
65236,2/10/03,55854,CB Wishart,1,Zimbabwe,Namibia,Harare,172,191,151,18,3,113.9,not out,1
65236,2/10/03,55822,MA Vermeulen,2,Zimbabwe,Namibia,Harare,39,80,66,7,0,59.09,caught,1
65236,2/10/03,55427,A Flower,3,Zimbabwe,Namibia,Harare,39,37,29,3,1,134.48,caught,1
65236,2/10/03,55429,GW Flower,4,Zimbabwe,Namibia,Harare,78,72,55,4,2,141.81,not out,1
65236,2/10/03,55416,DD Ebrahim,5,Zimbabwe,Namibia,Harare,NA,NA,NA,NA,NA,NA,NA,1
65236,2/10/03,55848,GJ Whittall,6,Zimbabwe,Namibia,Harare,NA,NA,NA,NA,NA,NA,NA,1
65236,2/10/03,55805,T Taibu,7,Zimbabwe,Namibia,Harare,NA,NA,NA,NA,NA,NA,NA,1
65236,2/10/03,55761,HH Streak,8,Zimbabwe,Namibia,Harare,NA,NA,NA,NA,NA,NA,NA,1
65236,2/10/03,55610,BA Murphy,9,Zimbabwe,Namibia,Harare,NA,NA,NA,NA,NA,NA,NA,1
65236,2/10/03,55509,DT Hondo,10,Zimbabwe,Namibia,Harare,NA,NA,NA,NA,NA,NA,NA,1
65236,2/10/03,55675,HK Olonga,11,Zimbabwe,Namibia,Harare,NA,NA,NA,NA,NA,NA,NA,1
65236,2/10/03,24835,R Walters,1,Namibia,Zimbabwe,Harare,0,1,1,0,0,0,caught,2
65236,2/10/03,24846,SJ Swanepoel,2,Namibia,Zimbabwe,Harare,23,74,47,2,0,48.93,caught,2
65236,2/10/03,24839,AJ Burger,3,Namibia,Zimbabwe,Harare,26,33,18,3,1,144.44,caught,2
65236,2/10/03,24796,D Keulder,4,Namibia,Zimbabwe,Harare,27,53,46,3,0,58.69,caught,2
65236,2/10/03,24799,GB Murgatroyd,5,Namibia,Zimbabwe,Harare,10,19,26,1,0,38.46,caught,2
65236,2/10/03,24837,LJ Burger,6,Namibia,Zimbabwe,Harare,4,8,10,0,0,40,not out,2
65236,2/10/03,24841,DB Kotze,7,Namibia,Zimbabwe,Harare,5,3,3,0,0,166.66,not out,2
65236,2/10/03,24794,M Karg,8,Namibia,Zimbabwe,Harare,NA,NA,NA,NA,NA,NA,NA,2
65236,2/10/03,24827,G Snyman,9,Namibia,Zimbabwe,Harare,NA,NA,NA,NA,NA,NA,NA,2
65236,2/10/03,24808,JL Louw,10,Namibia,Zimbabwe,Harare,NA,NA,NA,NA,NA,NA,NA,2
65236,2/10/03,24807,BL Kotze,11,Namibia,Zimbabwe,Harare,NA,NA,NA,NA,NA,NA,NA,2
65237,2/10/03,48124,MS Atapattu,1,Sri Lanka,New Zealand,Bloemfontein,6,24,17,0,0,35.29,caught,1
65237,2/10/03,49209,ST Jayasuriya,2,Sri Lanka,New Zealand,Bloemfontein,120,147,125,14,0,96,lbw,1
65237,2/10/03,50744,HP Tillakaratne,3,Sri Lanka,New Zealand,Bloemfontein,81,190,106,5,0,76.41,not out,1
65237,2/10/03,49289,DPMD Jayawardene,4,Sri Lanka,New Zealand,Bloemfontein,1,5,3,0,0,33.33,lbw,1
65237,2/10/03,48462,PA de Silva,5,Sri Lanka,New Zealand,Bloemfontein,12,11,11,2,0,109.09,caught,1
65237,2/10/03,50710,KC Sangakkara,6,Sri Lanka,New Zealand,Bloemfontein,13,22,18,0,0,72.22,caught,1
65237,2/10/03,48122,RP Arnold,7,Sri Lanka,New Zealand,Bloemfontein,12,10,14,0,0,85.71,bowled,1
65237,2/10/03,50804,WPUJC Vaas,8,Sri Lanka,New Zealand,Bloemfontein,5,6,4,0,0,125,bowled,1
65237,2/10/03,49636,M Muralitharan,9,Sri Lanka,New Zealand,Bloemfontein,4,7,6,0,0,66.66,not out,1
65237,2/10/03,48835,CRD Fernando,10,Sri Lanka,New Zealand,Bloemfontein,NA,NA,NA,NA,NA,NA,NA,1
65237,2/10/03,49043,PW Gunaratne,11,Sri Lanka,New Zealand,Bloemfontein,NA,NA,NA,NA,NA,NA,NA,1
65237,2/10/03,37000,SP Fleming,1,New Zealand,Sri Lanka,Bloemfontein,1,9,4,0,0,25,caught,2
65237,2/10/03,36185,NJ Astle,2,New Zealand,Sri Lanka,Bloemfontein,0,4,5,0,0,0,run out,2
65237,2/10/03,37712,CD McMillan,3,New Zealand,Sri Lanka,Bloemfontein,3,20,12,0,0,25,caught,2
65237,2/10/03,38407,SB Styris,4,New Zealand,Sri Lanka,Bloemfontein,141,177,125,3,6,112.8,caught,2
65237,2/10/03,36597,CL Cairns,5,New Zealand,Sri Lanka,Bloemfontein,32,71,56,2,0,57.14,caught,2
65237,2/10/03,38714,L Vincent,6,New Zealand,Sri Lanka,Bloemfontein,1,3,4,0,0,25,caught,2
65237,2/10/03,37232,CZ Harris,7,New Zealand,Sri Lanka,Bloemfontein,13,40,35,0,0,37.14,bowled,2
65237,2/10/03,38062,JDP Oram,8,New Zealand,Sri Lanka,Bloemfontein,12,20,20,0,0,60,stumped,2
65237,2/10/03,36192,AR Adams,9,New Zealand,Sri Lanka,Bloemfontein,1,5,4,0,0,25,caught,2
65237,2/10/03,38620,DR Tuffey,10,New Zealand,Sri Lanka,Bloemfontein,4,6,3,0,0,133.33,caught,2
65237,2/10/03,36326,SE Bond,11,New Zealand,Sri Lanka,Bloemfontein,2,8,5,0,0,40,not out,2
65238,2/11/03,5390,AC Gilchrist,1,Australia,Pakistan,Johannesburg,1,10,3,0,0,33.33,caught,1
65238,2/11/03,5616,ML Hayden,2,Australia,Pakistan,Johannesburg,27,51,41,3,0,65.85,bowled,1
65238,2/11/03,7133,RT Ponting,3,Australia,Pakistan,Johannesburg,53,129,67,7,0,79.1,caught,1
65238,2/11/03,6513,DR Martyn,4,Australia,Pakistan,Johannesburg,0,1,1,0,0,0,bowled,1
65238,2/11/03,6462,JP Maher,5,Australia,Pakistan,Johannesburg,9,26,19,1,0,47.36,caught,1
65238,2/11/03,7702,A Symonds,6,Australia,Pakistan,Johannesburg,143,139,125,18,2,114.4,not out,1
65238,2/11/03,5681,GB Hogg,7,Australia,Pakistan,Johannesburg,14,32,22,0,0,63.63,run out,1
65238,2/11/03,5597,IJ Harvey,8,Australia,Pakistan,Johannesburg,24,28,19,3,0,126.31,caught,1
65238,2/11/03,6278,B Lee,9,Australia,Pakistan,Johannesburg,2,10,6,0,0,33.33,caught,1
65238,2/11/03,5392,JN Gillespie,10,Australia,Pakistan,Johannesburg,6,7,4,1,0,150,not out,1
65238,2/11/03,6565,GD McGrath,11,Australia,Pakistan,Johannesburg,NA,NA,NA,NA,NA,NA,NA,1
65238,2/11/03,43363,Taufeeq Umar,1,Pakistan,Australia,Johannesburg,21,50,43,4,0,48.83,caught,2
65238,2/11/03,42639,Shahid Afridi,2,Pakistan,Australia,Johannesburg,1,16,8,0,0,12.5,caught,2
65238,2/11/03,42620,Saleem Elahi,3,Pakistan,Australia,Johannesburg,30,74,40,3,0,75,caught,2
65238,2/11/03,40570,Inzamam-ul-Haq,4,Pakistan,Australia,Johannesburg,6,16,13,1,0,46.15,caught,2
65238,2/11/03,43650,Mohammad Yousuf,5,Pakistan,Australia,Johannesburg,27,49,37,4,0,72.97,caught,2
65238,2/11/03,43652,Younis Khan,6,Pakistan,Australia,Johannesburg,19,45,28,0,0,67.85,caught,2
65238,2/11/03,39836,Abdul Razzaq,7,Pakistan,Australia,Johannesburg,25,36,33,2,0,75.75,caught,2
65238,2/11/03,42423,Rashid Latif,8,Pakistan,Australia,Johannesburg,33,39,23,1,3,143.47,bowled,2
65238,2/11/03,43547,Wasim Akram,9,Pakistan,Australia,Johannesburg,33,44,31,4,1,106.45,caught,2
65238,2/11/03,43543,Waqar Younis,10,Pakistan,Australia,Johannesburg,6,29,11,0,0,54.54,caught,2
65238,2/11/03,42655,Shoaib Akhtar,11,Pakistan,Australia,Johannesburg,0,7,5,0,0,0,not out,2
65239,2/11/03,23846,I Maraj,1,Canada,Bangladesh,Durban,24,55,43,3,0,55.81,caught,1
65239,2/11/03,23852,JM Davison,2,Canada,Bangladesh,Durban,8,24,14,2,0,57.14,bowled,1
65239,2/11/03,23767,DR Chumney,3,Canada,Bangladesh,Durban,28,46,25,3,1,112,run out,1
65239,2/11/03,23850,IS Billcliff,4,Canada,Bangladesh,Durban,42,90,63,6,0,66.66,run out,1
65239,2/11/03,23809,JV Harris,5,Canada,Bangladesh,Durban,4,24,23,0,0,17.39,caught,1
65239,2/11/03,23854,NA de Groot,6,Canada,Bangladesh,Durban,0,7,4,0,0,0,caught,1
65239,2/11/03,52995,AF Sattaur,7,Canada,Bangladesh,Durban,13,33,40,0,1,32.5,lbw,1
65239,2/11/03,23797,A Bagai,8,Canada,Bangladesh,Durban,7,25,23,0,0,30.43,bowled,1
65239,2/11/03,23856,S Thuraisingam,9,Canada,Bangladesh,Durban,6,31,14,1,0,42.85,lbw,1
65239,2/11/03,23848,A Codrington,10,Canada,Bangladesh,Durban,16,37,31,1,0,51.61,caught,1
65239,2/11/03,23777,Davis Joseph,11,Canada,Bangladesh,Durban,9,22,17,1,0,52.94,not out,1
65239,2/11/03,55915,Hannan Sarkar,1,Bangladesh,Canada,Durban,25,53,35,4,0,71.42,caught,2
65239,2/11/03,56219,Al Sahariar,2,Bangladesh,Canada,Durban,9,28,18,2,0,50,caught,2
65239,2/11/03,55906,Habibul Bashar,3,Bangladesh,Canada,Durban,0,17,8,0,0,0,caught,2
65239,2/11/03,55880,Ehsanul Haque,4,Bangladesh,Canada,Durban,13,33,17,2,0,76.47,caught,2
65239,2/11/03,56107,Sanwar Hossain,5,Bangladesh,Canada,Durban,25,51,24,2,0,104.16,lbw,2
65239,2/11/03,56251,Alok Kapali,6,Bangladesh,Canada,Durban,19,30,25,2,0,76,lbw,2
65239,2/11/03,55954,Khaled Mashud,7,Bangladesh,Canada,Durban,1,8,8,0,0,12.5,caught,2
65239,2/11/03,55973,Mohammad Rafique,8,Bangladesh,Canada,Durban,12,28,19,2,0,63.15,caught,2
65239,2/11/03,56176,Tapash Baisya,9,Bangladesh,Canada,Durban,0,12,8,0,0,0,caught,2
65239,2/11/03,56007,Mashrafe Mortaza,10,Bangladesh,Canada,Durban,0,1,2,0,0,0,caught,2
65239,2/11/03,55968,Manjural Islam,11,Bangladesh,Canada,Durban,0,9,4,0,0,0,not out,2
65240,2/12/03,24714,KO Otieno,1,Kenya,South Africa,Potchefstroom,1,10,7,0,0,14.28,run out,1
65240,2/12/03,24719,RD Shah,2,Kenya,South Africa,Potchefstroom,60,110,87,7,0,68.96,run out,1
65240,2/12/03,24776,BJ Patel,3,Kenya,South Africa,Potchefstroom,1,4,4,0,0,25,caught,1
65240,2/12/03,24728,SO Tikolo,4,Kenya,South Africa,Potchefstroom,3,25,16,0,0,18.75,caught,1
65240,2/12/03,24701,HS Modi,5,Kenya,South Africa,Potchefstroom,9,41,24,0,0,37.5,caught,1
65240,2/12/03,24708,MO Odumbe,6,Kenya,South Africa,Potchefstroom,16,48,33,0,0,48.48,caught,1
65240,2/12/03,24705,TM Odoyo,7,Kenya,South Africa,Potchefstroom,22,55,41,2,1,53.65,caught,1
65240,2/12/03,24752,CO Obuya,8,Kenya,South Africa,Potchefstroom,0,2,1,0,0,0,lbw,1
65240,2/12/03,24725,MA Suji,9,Kenya,South Africa,Potchefstroom,0,8,5,0,0,0,caught,1
65240,2/12/03,24762,PJ Ongondo,10,Kenya,South Africa,Potchefstroom,13,17,13,1,1,100,caught,1
65240,2/12/03,24699,AY Karim,11,Kenya,South Africa,Potchefstroom,0,8,1,0,0,0,not out,1
65240,2/12/03,45224,HH Gibbs,1,South Africa,Kenya,Potchefstroom,87,84,66,12,4,131.81,not out,2
65240,2/12/03,45813,G Kirsten,2,South Africa,Kenya,Potchefstroom,52,84,63,9,0,82.53,not out,2
65240,2/12/03,44091,N Boje,3,South Africa,Kenya,Potchefstroom,NA,NA,NA,NA,NA,NA,NA,2
65240,2/12/03,44708,HH Dippenaar,4,South Africa,Kenya,Potchefstroom,NA,NA,NA,NA,NA,NA,NA,2
65240,2/12/03,44111,MV Boucher,5,South Africa,Kenya,Potchefstroom,NA,NA,NA,NA,NA,NA,NA,2
65240,2/12/03,45789,JH Kallis,6,South Africa,Kenya,Potchefstroom,NA,NA,NA,NA,NA,NA,NA,2
65240,2/12/03,46774,SM Pollock,7,South Africa,Kenya,Potchefstroom,NA,NA,NA,NA,NA,NA,NA,2
65240,2/12/03,45821,L Klusener,8,South Africa,Kenya,Potchefstroom,NA,NA,NA,NA,NA,NA,NA,2
65240,2/12/03,45963,CK Langeveldt,9,South Africa,Kenya,Potchefstroom,NA,NA,NA,NA,NA,NA,NA,2
65240,2/12/03,46592,M Ntini,10,South Africa,Kenya,Potchefstroom,NA,NA,NA,NA,NA,NA,NA,2
65240,2/12/03,46973,JN Rhodes,11,South Africa,Kenya,Potchefstroom,NA,NA,NA,NA,NA,NA,NA,2
65241,2/12/03,28779,SC Ganguly,1,India,Netherlands,Paarl,8,39,32,0,0,25,caught,1
65241,2/12/03,35320,SR Tendulkar,2,India,Netherlands,Paarl,52,91,72,7,0,72.22,caught,1
65241,2/12/03,35263,V Sehwag,3,India,Netherlands,Paarl,6,15,9,1,0,66.66,caught,1
65241,2/12/03,28114,R Dravid,4,India,Netherlands,Paarl,17,45,38,0,0,44.73,bowled,1
65241,2/12/03,36084,Yuvraj Singh,5,India,Netherlands,Paarl,37,87,56,3,0,66.07,caught,1
65241,2/12/03,29990,M Kaif,6,India,Netherlands,Paarl,9,25,21,0,0,42.85,caught,1
65241,2/12/03,31034,D Mongia,7,India,Netherlands,Paarl,42,78,49,2,0,85.71,run out,1
65241,2/12/03,29264,Harbhajan Singh,8,India,Netherlands,Paarl,13,12,8,0,1,162.5,bowled,1
65241,2/12/03,30176,A Kumble,9,India,Netherlands,Paarl,9,9,7,0,0,128.57,run out,1
65241,2/12/03,30102,Z Khan,10,India,Netherlands,Paarl,0,5,2,0,0,0,lbw,1
65241,2/12/03,34105,J Srinath,11,India,Netherlands,Paarl,0,1,0,0,0,NA,not out,1
65241,2/12/03,24901,JF Kloppenburg,1,Netherlands,India,Paarl,0,2,4,0,0,0,caught,2
65241,2/12/03,24964,DLS van Bunge,2,Netherlands,India,Paarl,62,192,116,5,0,53.44,bowled,2
65241,2/12/03,24923,HJC Mol,3,Netherlands,India,Paarl,2,38,30,0,0,6.66,caught,2
65241,2/12/03,24990,B Zuiderent,4,Netherlands,India,Paarl,0,7,6,0,0,0,caught,2
65241,2/12/03,24882,TBM de Leede,5,Netherlands,India,Paarl,0,17,9,0,0,0,caught,2
65241,2/12/03,24969,LP van Troost,6,Netherlands,India,Paarl,1,10,10,0,0,10,caught,2
65241,2/12/03,24945,RH Scholte,7,Netherlands,India,Paarl,1,5,5,0,0,20,lbw,2
65241,2/12/03,24918,RP Lefebvre,8,Netherlands,India,Paarl,3,14,14,0,0,21.42,lbw,2
65241,2/12/03,24943,E Schiferli,9,Netherlands,India,Paarl,13,28,21,2,0,61.9,caught,2
65241,2/12/03,24952,J Smits,10,Netherlands,India,Paarl,26,76,66,0,0,39.39,caught,2
65241,2/12/03,24978,Adeel Raja,11,Netherlands,India,Paarl,0,12,10,0,0,0,not out,2
65242,2/13/03,37000,SP Fleming,1,New Zealand,West Indies,Gqeberha,25,29,25,4,1,100,caught,1
65242,2/13/03,38710,DL Vettori,2,New Zealand,West Indies,Gqeberha,13,53,25,2,0,52,bowled,1
65242,2/13/03,36185,NJ Astle,3,New Zealand,West Indies,Gqeberha,46,86,70,6,0,65.71,caught,1
65242,2/13/03,38407,SB Styris,4,New Zealand,West Indies,Gqeberha,5,20,15,1,0,33.33,caught,1
65242,2/13/03,36597,CL Cairns,5,New Zealand,West Indies,Gqeberha,37,51,44,2,1,84.09,caught,1
65242,2/13/03,38714,L Vincent,6,New Zealand,West Indies,Gqeberha,9,15,11,1,0,81.81,caught,1
65242,2/13/03,37232,CZ Harris,7,New Zealand,West Indies,Gqeberha,19,49,35,1,0,54.28,bowled,1
65242,2/13/03,37737,BB McCullum,8,New Zealand,West Indies,Gqeberha,36,69,53,1,0,67.92,not out,1
65242,2/13/03,36192,AR Adams,9,New Zealand,West Indies,Gqeberha,35,25,24,1,2,145.83,not out,1
65242,2/13/03,38062,JDP Oram,10,New Zealand,West Indies,Gqeberha,NA,NA,NA,NA,NA,NA,NA,1
65242,2/13/03,36326,SE Bond,11,New Zealand,West Indies,Gqeberha,NA,NA,NA,NA,NA,NA,NA,1
65242,2/13/03,51880,CH Gayle,1,West Indies,New Zealand,Gqeberha,22,35,29,5,0,75.86,caught,2
65242,2/13/03,52057,WW Hinds,2,West Indies,New Zealand,Gqeberha,14,48,31,2,0,45.16,caught,2
65242,2/13/03,52337,BC Lara,3,West Indies,New Zealand,Gqeberha,2,4,4,0,0,50,run out,2
65242,2/13/03,51469,S Chanderpaul,4,West Indies,New Zealand,Gqeberha,2,21,7,0,0,28.57,lbw,2
65242,2/13/03,52066,CL Hooper,5,West Indies,New Zealand,Gqeberha,3,8,11,0,0,27.27,caught,2
65242,2/13/03,52969,RR Sarwan,6,West Indies,New Zealand,Gqeberha,75,122,99,7,0,75.75,bowled,2
65242,2/13/03,52681,RL Powell,7,West Indies,New Zealand,Gqeberha,14,27,14,1,1,100,bowled,2
65242,2/13/03,52199,RD Jacobs,8,West Indies,New Zealand,Gqeberha,50,96,73,3,1,68.49,caught,2
65242,2/13/03,51655,VC Drakes,9,West Indies,New Zealand,Gqeberha,16,28,18,1,0,88.88,not out,2
65242,2/13/03,52430,NAM McLean,10,West Indies,New Zealand,Gqeberha,5,9,7,0,0,71.42,run out,2
65242,2/13/03,51651,M Dillon,11,West Indies,New Zealand,Gqeberha,8,11,6,0,0,133.33,bowled,2
65244,2/15/03,28779,SC Ganguly,1,India,Australia,Centurion,9,27,21,1,0,42.85,caught,1
65244,2/15/03,35320,SR Tendulkar,2,India,Australia,Centurion,36,127,59,3,0,61.01,lbw,1
65244,2/15/03,35263,V Sehwag,3,India,Australia,Centurion,4,10,4,1,0,100,caught,1
65244,2/15/03,28114,R Dravid,4,India,Australia,Centurion,1,27,23,0,0,4.34,bowled,1
65244,2/15/03,36084,Yuvraj Singh,5,India,Australia,Centurion,0,8,8,0,0,0,lbw,1
65244,2/15/03,29990,M Kaif,6,India,Australia,Centurion,1,15,16,0,0,6.25,caught,1
65244,2/15/03,31034,D Mongia,7,India,Australia,Centurion,13,45,39,1,0,33.33,caught,1
65244,2/15/03,30176,A Kumble,8,India,Australia,Centurion,16,56,38,1,0,42.1,not out,1
65244,2/15/03,29264,Harbhajan Singh,9,India,Australia,Centurion,28,36,32,4,1,87.5,lbw,1
65244,2/15/03,30102,Z Khan,10,India,Australia,Centurion,1,9,9,0,0,11.11,lbw,1
65244,2/15/03,34105,J Srinath,11,India,Australia,Centurion,0,3,2,0,0,0,run out,1
65244,2/15/03,5390,AC Gilchrist,1,Australia,India,Centurion,48,72,61,6,0,78.68,stumped,2
65244,2/15/03,5616,ML Hayden,2,Australia,India,Centurion,45,91,49,1,2,91.83,not out,2
65244,2/15/03,7133,RT Ponting,3,Australia,India,Centurion,24,18,24,4,0,100,not out,2
65244,2/15/03,6513,DR Martyn,4,Australia,India,Centurion,NA,NA,NA,NA,NA,NA,NA,2
65244,2/15/03,6285,DS Lehmann,5,Australia,India,Centurion,NA,NA,NA,NA,NA,NA,NA,2
65244,2/15/03,4144,MG Bevan,6,Australia,India,Centurion,NA,NA,NA,NA,NA,NA,NA,2
65244,2/15/03,7702,A Symonds,7,Australia,India,Centurion,NA,NA,NA,NA,NA,NA,NA,2
65244,2/15/03,5681,GB Hogg,8,Australia,India,Centurion,NA,NA,NA,NA,NA,NA,NA,2
65244,2/15/03,6278,B Lee,9,Australia,India,Centurion,NA,NA,NA,NA,NA,NA,NA,2
65244,2/15/03,6565,GD McGrath,10,Australia,India,Centurion,NA,NA,NA,NA,NA,NA,NA,2
65244,2/15/03,5392,JN Gillespie,11,Australia,India,Centurion,NA,NA,NA,NA,NA,NA,NA,2
65245,2/15/03,23846,I Maraj,1,Canada,Kenya,Cape Town,5,22,17,1,0,29.41,bowled,1
65245,2/15/03,23852,JM Davison,2,Canada,Kenya,Cape Town,31,47,32,2,2,96.87,caught,1
65245,2/15/03,23767,DR Chumney,3,Canada,Kenya,Cape Town,10,29,20,2,0,50,caught,1
65245,2/15/03,23850,IS Billcliff,4,Canada,Kenya,Cape Town,71,115,100,8,2,71,bowled,1
65245,2/15/03,23809,JV Harris,5,Canada,Kenya,Cape Town,31,97,74,2,1,41.89,caught,1
65245,2/15/03,52995,AF Sattaur,6,Canada,Kenya,Cape Town,7,21,10,0,0,70,bowled,1
65245,2/15/03,23854,NA de Groot,7,Canada,Kenya,Cape Town,0,4,4,0,0,0,lbw,1
65245,2/15/03,23797,A Bagai,8,Canada,Kenya,Cape Town,12,20,15,1,0,80,caught,1
65245,2/15/03,23856,S Thuraisingam,9,Canada,Kenya,Cape Town,13,13,10,1,1,130,caught,1
65245,2/15/03,23848,A Codrington,10,Canada,Kenya,Cape Town,5,13,7,0,0,71.42,bowled,1
65245,2/15/03,23777,Davis Joseph,11,Canada,Kenya,Cape Town,4,11,6,0,0,66.66,not out,1
65245,2/15/03,24714,KO Otieno,1,Kenya,Canada,Cape Town,4,20,17,1,0,23.52,bowled,2
65245,2/15/03,24719,RD Shah,2,Kenya,Canada,Cape Town,61,133,95,9,0,64.21,caught,2
65245,2/15/03,24728,SO Tikolo,3,Kenya,Canada,Cape Town,42,76,49,6,0,85.71,lbw,2
65245,2/15/03,24701,HS Modi,4,Kenya,Canada,Cape Town,6,78,48,0,0,12.5,caught,2
65245,2/15/03,24708,MO Odumbe,5,Kenya,Canada,Cape Town,26,31,19,2,1,136.84,lbw,2
65245,2/15/03,24705,TM Odoyo,6,Kenya,Canada,Cape Town,27,49,42,2,0,64.28,not out,2
65245,2/15/03,24762,PJ Ongondo,7,Kenya,Canada,Cape Town,16,33,16,2,0,100,bowled,2
65245,2/15/03,24760,DO Obuya,8,Kenya,Canada,Cape Town,4,5,5,0,0,80,not out,2
65245,2/15/03,24752,CO Obuya,9,Kenya,Canada,Cape Town,NA,NA,NA,NA,NA,NA,NA,2
65245,2/15/03,24725,MA Suji,10,Kenya,Canada,Cape Town,NA,NA,NA,NA,NA,NA,NA,2
65245,2/15/03,24723,AO Suji,11,Kenya,Canada,Cape Town,NA,NA,NA,NA,NA,NA,NA,2
65246,2/16/03,24969,LP van Troost,1,Netherlands,England,East London,8,43,31,1,0,25.8,lbw,1
65246,2/16/03,24964,DLS van Bunge,2,Netherlands,England,East London,4,24,19,1,0,21.05,caught,1
65246,2/16/03,24956,NA Statham,3,Netherlands,England,East London,7,54,35,0,0,20,lbw,1
65246,2/16/03,24990,B Zuiderent,4,Netherlands,England,East London,2,25,16,0,0,12.5,caught,1
65246,2/16/03,24974,KJJ van Noortwijk,5,Netherlands,England,East London,0,4,2,0,0,0,caught,1
65246,2/16/03,24882,TBM de Leede,6,Netherlands,England,East London,58,133,96,6,0,60.41,not out,1
65246,2/16/03,24901,JF Kloppenburg,7,Netherlands,England,East London,10,43,30,1,0,33.33,caught,1
65246,2/16/03,24943,E Schiferli,8,Netherlands,England,East London,12,16,16,2,0,75,stumped,1
65246,2/16/03,24918,RP Lefebvre,9,Netherlands,England,East London,6,17,14,1,0,42.85,bowled,1
65246,2/16/03,24978,Adeel Raja,10,Netherlands,England,East London,2,6,5,0,0,40,lbw,1
65246,2/16/03,24952,J Smits,11,Netherlands,England,East London,17,44,38,2,0,44.73,not out,1
65246,2/16/03,21585,ME Trescothick,1,England,Netherlands,East London,12,15,14,2,0,85.71,bowled,2
65246,2/16/03,15913,NV Knight,2,England,Netherlands,East London,51,85,58,8,0,87.93,caught,2
65246,2/16/03,22182,MP Vaughan,3,England,Netherlands,East London,51,57,47,8,0,108.51,caught,2
65246,2/16/03,12856,A Flintoff,4,England,Netherlands,East London,0,4,2,0,0,0,caught,2
65246,2/16/03,9117,ID Blackwell,5,England,Netherlands,East London,22,20,11,5,0,200,not out,2
65246,2/16/03,10772,PD Collingwood,6,England,Netherlands,East London,5,10,8,1,0,62.5,not out,2
65246,2/16/03,14325,N Hussain,7,England,Netherlands,East London,NA,NA,NA,NA,NA,NA,NA,2
65246,2/16/03,22403,C White,8,England,Netherlands,East London,NA,NA,NA,NA,NA,NA,NA,2
65246,2/16/03,20372,AJ Stewart,9,England,Netherlands,East London,NA,NA,NA,NA,NA,NA,NA,2
65246,2/16/03,10633,AR Caddick,10,England,Netherlands,East London,NA,NA,NA,NA,NA,NA,NA,2
65246,2/16/03,8608,JM Anderson,11,England,Netherlands,East London,NA,NA,NA,NA,NA,NA,NA,2
65247,2/16/03,42605,Saeed Anwar,1,Pakistan,Namibia,Kimberley,23,49,35,3,0,65.71,caught,1
65247,2/16/03,42620,Saleem Elahi,2,Pakistan,Namibia,Kimberley,63,138,100,5,0,63,caught,1
65247,2/16/03,43652,Younis Khan,3,Pakistan,Namibia,Kimberley,28,48,39,2,0,71.79,caught,1
65247,2/16/03,40570,Inzamam-ul-Haq,4,Pakistan,Namibia,Kimberley,4,17,15,0,0,26.66,bowled,1
